time,x,y,z,phi,theta,psi,u,v,w,p,q,r,Stern plane (deg) (command),Stern plane (deg) (actual),buoy_x,buoy_y,buoy_z,buoy_phi,buoy_theta,buoy_psi,dock_x,dock_y,dock_z,dock_phi,dock_theta,dock_psi
166.72,679.4110361641924,0.0,7.973058746011063e-06,0.0,1.8681295660623296e-07,0.0,4.11,0.0,-1.6293671046703865e-07,0.0,-6.434391901018746e-09,0.0,-2.667343064702126e-07,-2.7081161468238293e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.74,679.4932361641924,0.0,7.954442642440363e-06,0.0,1.8668309507435727e-07,0.0,4.11,0.0,-1.630039268833695e-07,0.0,-6.493076593784275e-09,0.0,-2.665439993494612e-07,-2.707300685181395e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.76,679.5754361641923,0.0,7.935835905864376e-06,0.0,1.8655206637132976e-07,0.0,4.11,0.0,-1.6306930804376738e-07,0.0,-6.551435151375608e-09,0.0,-2.6635204774878143e-07,-2.7064634713476595e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.78,679.6576361641922,0.0,7.917238668776124e-06,0.0,1.8641987700134787e-07,0.0,4.11,0.0,-1.6313286162647548e-07,0.0,-6.609468499093887e-09,0.0,-2.661584609021846e-07,-2.705604611470463e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.8,679.7398361641922,0.0,7.89865106298077e-06,0.0,1.862865334501256e-07,0.0,4.11,0.0,-1.6319459529221045e-07,0.0,-6.667177561113094e-09,0.0,-2.6596324801492457e-07,-2.704724211421491e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.82,679.8220361641921,0.0,7.880073219597487e-06,0.0,1.8615204218491609e-07,0.0,4.11,0.0,-1.6325451668416983e-07,0.0,-6.72456326047567e-09,0.0,-2.657664182683842e-07,-2.703822376796046e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.84,679.9042361641921,0.0,7.861505269061326e-06,0.0,1.8601640965453425e-07,0.0,4.11,0.0,-1.6331263342803904e-07,0.0,-6.781626519091745e-09,0.0,-2.6556798081525687e-07,-2.702899212913802e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.86,679.986436164192,0.0,7.842947341125083e-06,0.0,1.8587964228937956e-07,0.0,4.11,0.0,-1.6336895313199915e-07,0.0,-6.83836825773456e-09,0.0,-2.653679447844328e-07,-2.701954824818577e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.88,680.068636164192,0.0,7.824399564861161e-06,0.0,1.8574174650145878e-07,0.0,4.11,0.0,-1.6342348338673407e-07,0.0,-6.894789396039514e-09,0.0,-2.651663192810579e-07,-2.700989317279092e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.9,680.1508361641919,0.0,7.805862068663432e-06,0.0,1.8560272868440878e-07,0.0,4.11,0.0,-1.6347623176543852e-07,0.0,-6.950890852499395e-09,0.0,-2.6496311337683985e-07,-2.7000027947897216e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.92000000000002,680.2330361641918,0.0,7.787334980249097e-06,0.0,1.8546259521351965e-07,0.0,4.11,0.0,-1.6352720582382648e-07,0.0,-7.0066735444560946e-09,0.0,-2.647583361246383e-07,-2.698995361569295e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.94,680.3152361641918,0.0,7.768818426660543e-06,0.0,1.8532135244575758e-07,0.0,4.11,0.0,-1.635764131001385e-07,0.0,-7.062138388103463e-09,0.0,-2.645519965439449e-07,-2.6979671215628364e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.96,680.3974361641917,0.0,7.7503125342672e-06,0.0,1.85179006719788e-07,0.0,4.11,0.0,-1.6362386111515046e-07,0.0,-7.117286298478841e-09,0.0,-2.643441036354718e-07,-2.696918178440369e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
166.98,680.4796361641917,0.0,7.73181742876739e-06,0.0,1.8503556435599868e-07,0.0,4.11,0.0,-1.6366955737218113e-07,0.0,-7.172118189465746e-09,0.0,-2.641346663715084e-07,-2.695848635598656e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.0,680.5618361641916,0.0,7.713333235190185e-06,0.0,1.8489103165652297e-07,0.0,4.11,0.0,-1.6371350935710117e-07,0.0,-7.226634973785275e-09,0.0,-2.6392369369593286e-07,-2.694758596160985e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.02,680.6440361641916,0.0,7.694860077897252e-06,0.0,1.8474541490526315e-07,0.0,4.11,0.0,-1.6375572453834183e-07,0.0,-7.280837562991474e-09,0.0,-2.6371119452422166e-07,-2.6936481629769515e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.04,680.7262361641915,0.0,7.676398080584701e-06,0.0,1.8459872036791375e-07,0.0,4.11,0.0,-1.6379621036690337e-07,0.0,-7.334726867470352e-09,0.0,-2.6349717775321317e-07,-2.692517438622257e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.06,680.8084361641914,0.0,7.657947366284933e-06,0.0,1.8445095429198492e-07,0.0,4.11,0.0,-1.6383497427636326e-07,0.0,-7.388303796442288e-09,0.0,-2.632816522514638e-07,-2.691366525400454e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.08,680.8906361641914,0.0,7.639508057368473e-06,0.0,1.8430212290682585e-07,0.0,4.11,0.0,-1.6387202368288556e-07,0.0,-7.441569257953149e-09,0.0,-2.6306462685925915e-07,-2.690195525342738e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.1,680.9728361641913,0.0,7.6210802755458275e-06,0.0,1.8415223242364847e-07,0.0,4.11,0.0,-1.6390736598523028e-07,0.0,-7.494524158869403e-09,0.0,-2.6284611039350194e-07,-2.6890045402077347e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.12,681.0550361641913,0.0,7.6026641418693085e-06,0.0,1.8400128903555092e-07,0.0,4.11,0.0,-1.6394100856476224e-07,0.0,-7.547169404876937e-09,0.0,-2.626261116428958e-07,-2.6877936714822805e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.14000000000001,681.1372361641912,0.0,7.5842597767348775e-06,0.0,1.838492989175414e-07,0.0,4.11,0.0,-1.6397295878546058e-07,0.0,-7.599505900476052e-09,0.0,-2.6240463936795695e-07,-2.686563020381214e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.16,681.2194361641912,0.0,7.565867299883977e-06,0.0,1.8369626822656178e-07,0.0,4.11,0.0,-1.64003223993928e-07,0.0,-7.651534548980158e-09,0.0,-2.621817023107773e-07,-2.6853126878471814e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.18,681.3016361641911,0.0,7.5474868304053654e-06,0.0,1.8354220310151143e-07,0.0,4.11,0.0,-1.6403181151939965e-07,0.0,-7.70325625251786e-09,0.0,-2.619573091853819e-07,-2.6840427745523934e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.20000000000002,681.383836164191,0.0,7.529118486736947e-06,0.0,1.8338710966327095e-07,0.0,4.11,0.0,-1.6405872867375345e-07,0.0,-7.754671912023803e-09,0.0,-2.617314686728659e-07,-2.682753380898422e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.22,681.466036164191,0.0,7.510762386667596e-06,0.0,1.832309940147263e-07,0.0,4.11,0.0,-1.6408398275152005e-07,0.0,-7.805782427233536e-09,0.0,-2.6150418944085975e-07,-2.681444607015027e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.24,681.5482361641909,0.0,7.492418647338988e-06,0.0,1.830738622407925e-07,0.0,4.11,0.0,-1.6410758102989176e-07,0.0,-7.85658869668923e-09,0.0,-2.6127548012418486e-07,-2.680116552762898e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.26,681.6304361641909,0.0,7.47408738524742e-06,0.0,1.8291572040843798e-07,0.0,4.11,0.0,-1.641295307687336e-07,0.0,-7.907091617726737e-09,0.0,-2.610453493296936e-07,-2.678769317732477e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.28,681.7126361641908,0.0,7.455768716245634e-06,0.0,1.827565745667085e-07,0.0,4.11,0.0,-1.6414983921059335e-07,0.0,-7.957292086474107e-09,0.0,-2.608138056411567e-07,-2.6774030012437664e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.3,681.7948361641908,0.0,7.437462755544636e-06,0.0,1.8259643074675142e-07,0.0,4.11,0.0,-1.6416851358071118e-07,0.0,-8.007190997853532e-09,0.0,-2.6058085761932466e-07,-2.6760177023471225e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.32,681.8770361641907,0.0,7.419169617715513e-06,0.0,1.8243529496183983e-07,0.0,4.11,0.0,-1.6418556108702986e-07,0.0,-8.056789245579244e-09,0.0,-2.6034651379711293e-07,-2.674613519824045e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.34,681.9592361641907,0.0,7.400889416691245e-06,0.0,1.822731732073968e-07,0.0,4.11,0.0,-1.6420098892020565e-07,0.0,-8.106087722151667e-09,0.0,-2.601107826844906e-07,-2.6731905521869867e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.36,682.0414361641906,0.0,7.382622265768525e-06,0.0,1.821100714610197e-07,0.0,4.11,0.0,-1.642148042536186e-07,0.0,-8.155087318855348e-09,0.0,-2.59873672763666e-07,-2.671748897680145e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.38,682.1236361641905,0.0,7.3643682776095615e-06,0.0,1.8194599568250465e-07,0.0,4.11,0.0,-1.6422701424338372e-07,0.0,-8.20378892575313e-09,0.0,-2.596351924891002e-07,-2.6702886542792755e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.4,682.2058361641905,0.0,7.3461275642438924e-06,0.0,1.8178095181387096e-07,0.0,4.11,0.0,-1.6423762602836167e-07,0.0,-8.252193431684098e-09,0.0,-2.5939535029727074e-07,-2.66880991969151e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.42000000000002,682.2880361641904,0.0,7.327900237070189e-06,0.0,1.8161494577938565e-07,0.0,4.11,0.0,-1.6424664673016915e-07,0.0,-8.300301724264981e-09,0.0,-2.591541545921555e-07,-2.667312791357134e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.44,682.3702361641904,0.0,7.30968640685806e-06,0.0,1.8144798348558804e-07,0.0,4.11,0.0,-1.6425408345319078e-07,0.0,-8.348114689880352e-09,0.0,-2.589116137549487e-07,-2.6657973664484226e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.46,682.4524361641903,0.0,7.291486183749853e-06,0.0,1.8128007082131436e-07,0.0,4.11,0.0,-1.6425994328458975e-07,0.0,-8.395633213684082e-09,0.0,-2.5866773613924684e-07,-2.6642637418704437e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.48,682.5346361641903,0.0,7.273299677262455e-06,0.0,1.8111121365772242e-07,0.0,4.11,0.0,-1.6426423329431909e-07,0.0,-8.442858179596805e-09,0.0,-2.584225300808139e-07,-2.662712014260884e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.5,682.6168361641902,0.0,7.2551269962890876e-06,0.0,1.809414178483163e-07,0.0,4.11,0.0,-1.6426696053513258e-07,0.0,-8.489790470306825e-09,0.0,-2.58176003883065e-07,-2.661142279991829e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.52,682.6990361641901,0.0,7.236968249101104e-06,0.0,1.807706892289711e-07,0.0,4.11,0.0,-1.6426813204259705e-07,0.0,-8.536430967259915e-09,0.0,-2.579281658267828e-07,-2.6595546351686055e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.54,682.7812361641901,0.0,7.218823543349781e-06,0.0,1.805990336179579e-07,0.0,4.11,0.0,-1.6426775483510358e-07,0.0,-8.582780550660377e-09,0.0,-2.5767902416530454e-07,-2.65794917563059e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.56,682.86343616419,0.0,7.2006929860681075e-06,0.0,1.8042645681596853e-07,0.0,4.11,0.0,-1.6426583591387923e-07,0.0,-8.628840099468124e-09,0.0,-2.57428587134287e-07,-2.656325996951039e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.58,682.94563616419,0.0,7.182576683672575e-06,0.0,1.8025296460614056e-07,0.0,4.11,0.0,-1.6426238226299844e-07,0.0,-8.674610491399272e-09,0.0,-2.571768629371909e-07,-2.654685194438876e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.6,683.0278361641899,0.0,7.164474741964963e-06,0.0,1.8007856275408223e-07,0.0,4.11,0.0,-1.642574008493958e-07,0.0,-8.720092602915618e-09,0.0,-2.569238597501221e-07,-2.653026863137537e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.62,683.1100361641899,0.0,7.14638726613412e-06,0.0,1.7990325700789773e-07,0.0,4.11,0.0,-1.6425089862287783e-07,0.0,-8.765287309225408e-09,0.0,-2.566695857315971e-07,-2.6513510978248104e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.64000000000001,683.1922361641898,0.0,7.1283143607577485e-06,0.0,1.79727053098212e-07,0.0,4.11,0.0,-1.6424288251613425e-07,0.0,-8.810195484287347e-09,0.0,-2.564140490129033e-07,-2.6496579930146334e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.66,683.2744361641898,0.0,7.110256129804181e-06,0.0,1.7954995673819593e-07,0.0,4.11,0.0,-1.6423335944475076e-07,0.0,-8.854818000803178e-09,0.0,-2.56157257702989e-07,-2.6479476429569216e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.68,683.3566361641897,0.0,7.092212676634157e-06,0.0,1.7937197362359165e-07,0.0,4.11,0.0,-1.6422233630722147e-07,0.0,-8.899155730214138e-09,0.0,-2.5589921987877544e-07,-2.646220141638381e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.70000000000002,683.4388361641896,0.0,7.074184104002599e-06,0.0,1.7919310943273776e-07,0.0,4.11,0.0,-1.6420981998496193e-07,0.0,-8.94320954269383e-09,0.0,-2.55639943594874e-07,-2.644475582781368e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.72,683.5210361641896,0.0,7.0561705140603815e-06,0.0,1.790133698265947e-07,0.0,4.11,0.0,-1.6419581734232092e-07,0.0,-8.986980307152085e-09,0.0,-2.553794368836495e-07,-2.6427140598447155e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.74,683.6032361641895,0.0,7.0381720083561036e-06,0.0,1.7883276044877002e-07,0.0,4.11,0.0,-1.6418033522659294e-07,0.0,-9.030468891234638e-09,0.0,-2.5511770775528426e-07,-2.640935666024551e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.76,683.6854361641895,0.0,7.020188687837854e-06,0.0,1.7865128692554364e-07,0.0,4.11,0.0,-1.6416338046803103e-07,0.0,-9.073676161318915e-09,0.0,-2.548547641880892e-07,-2.6391404942551167e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.78,683.7676361641894,0.0,7.002220652854977e-06,0.0,1.784689548658935e-07,0.0,4.11,0.0,-1.641449598798603e-07,0.0,-9.116602982506254e-09,0.0,-2.5459061413822245e-07,-2.637328637207632e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.8,683.8498361641894,0.0,6.9842680031598345e-06,0.0,1.7828576986152102e-07,0.0,4.11,0.0,-1.6412508025829022e-07,0.0,-9.159250218625197e-09,0.0,-2.543252655446286e-07,-2.6355001872911237e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.82,683.9320361641893,0.0,6.966330837909567e-06,0.0,1.781017374868764e-07,0.0,4.11,0.0,-1.6410374838252758e-07,0.0,-9.201618732230624e-09,0.0,-2.540587263096484e-07,-2.633655236654227e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.84,684.0142361641892,0.0,6.94840925566785e-06,0.0,1.7791686329918458e-07,0.0,4.11,0.0,-1.6408097101479057e-07,0.0,-9.243709384591862e-09,0.0,-2.5379100431843927e-07,-2.6317938771830724e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.86,684.0964361641892,0.0,6.930503354406651e-06,0.0,1.777311528384706e-07,0.0,4.11,0.0,-1.640567549003212e-07,0.0,-9.28552303569939e-09,0.0,-2.535221074293376e-07,-2.629916200503099e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.88,684.1786361641891,0.0,6.912613231507981e-06,0.0,1.775446116275854e-07,0.0,4.11,0.0,-1.640311067673988e-07,0.0,-9.327060544259901e-09,0.0,-2.532520434787485e-07,-2.6280222979789046e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.9,684.2608361641891,0.0,6.8947389837656465e-06,0.0,1.773572451722315e-07,0.0,4.11,0.0,-1.6400403332735354e-07,0.0,-9.368322767695045e-09,0.0,-2.5298082027633544e-07,-2.6261122607150763e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.92000000000002,684.343036164189,0.0,6.876880707386997e-06,0.0,1.7716905896098878e-07,0.0,4.11,0.0,-1.639755412745801e-07,0.0,-9.40931056213636e-09,0.0,-2.527084456050359e-07,-2.624186179556042e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.94,684.425236164189,0.0,6.8590384979946734e-06,0.0,1.769800584653403e-07,0.0,4.11,0.0,-1.6394563728655136e-07,0.0,-9.450024782423863e-09,0.0,-2.5243492722595226e-07,-2.6222441450859283e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.96,684.5074361641889,0.0,6.841212450628346e-06,0.0,1.7679024913969814e-07,0.0,4.11,0.0,-1.639143280238317e-07,0.0,-9.490466282108048e-09,0.0,-2.521602728784167e-07,-2.6202862476294e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
167.98,684.5896361641888,0.0,6.823402659746461e-06,0.0,1.7659963642142918e-07,0.0,4.11,0.0,-1.638816201300907e-07,0.0,-9.53063591344777e-09,0.0,-2.518844902751801e-07,-2.6183125772524953e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.0,684.6718361641888,0.0,6.805609219227977e-06,0.0,1.764082257308811e-07,0.0,4.11,0.0,-1.6384752023211758e-07,0.0,-9.570534527404417e-09,0.0,-2.5160758710730324e-07,-2.616323223762481e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.02,684.7540361641887,0.0,6.787832222374101e-06,0.0,1.762160224714083e-07,0.0,4.11,0.0,-1.6381203493983515e-07,0.0,-9.610162973639787e-09,0.0,-2.5132957103447153e-07,-2.614318276708692e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.04,684.8362361641887,0.0,6.770071761910025e-06,0.0,1.7602303202939808e-07,0.0,4.11,0.0,-1.637751708463144e-07,0.0,-9.649522100510227e-09,0.0,-2.510504496995883e-07,-2.6122978253814123e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.06,684.9184361641886,0.0,6.752327929986653e-06,0.0,1.7582925977429663e-07,0.0,4.11,0.0,-1.6373693452778795e-07,0.0,-9.688612755071682e-09,0.0,-2.5077023071913786e-07,-2.6102619588137014e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.08,685.0006361641886,0.0,6.734600818182333e-06,0.0,1.7563471105863518e-07,0.0,4.11,0.0,-1.636973325436649e-07,0.0,-9.727435783073259e-09,0.0,-2.5048892168320176e-07,-2.608210765781255e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.1,685.0828361641885,0.0,6.716890517504583e-06,0.0,1.754393912180561e-07,0.0,4.11,0.0,-1.636563714365452e-07,0.0,-9.765992028954535e-09,0.0,-2.5020653016035104e-07,-2.6061443348022707e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.12,685.1650361641885,0.0,6.699197118391814e-06,0.0,1.7524330557133915e-07,0.0,4.11,0.0,-1.63614057732234e-07,0.0,-9.80428233584638e-09,0.0,-2.499230636928356e-07,-2.6040627541382957e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.14000000000001,685.2472361641884,0.0,6.6815207107150545e-06,0.0,1.750464594204278e-07,0.0,4.11,0.0,-1.635703979397563e-07,0.0,-9.84230754556775e-09,0.0,-2.4963852980147683e-07,-2.601966111794097e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.16,685.3294361641883,0.0,6.663861383779668e-06,0.0,1.7484885805045528e-07,0.0,4.11,0.0,-1.6352539855137135e-07,0.0,-9.880068498626032e-09,0.0,-2.4935293598085727e-07,-2.59985449551851e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.18,685.4116361641883,0.0,6.646219226327068e-06,0.0,1.74650506729771e-07,0.0,4.11,0.0,-1.6347906604258766e-07,0.0,-9.917566034213387e-09,0.0,-2.490662897042128e-07,-2.5977279928043116e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.20000000000002,685.4938361641882,0.0,6.628594326536437e-06,0.0,1.7445141070996688e-07,0.0,4.11,0.0,-1.6343140687217762e-07,0.0,-9.95480099020668e-09,0.0,-2.4877859841862304e-07,-2.5955866908890677e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.22,685.5760361641882,0.0,6.610986772026434e-06,0.0,1.7425157522590362e-07,0.0,4.11,0.0,-1.633824274821927e-07,0.0,-9.99177420316346e-09,0.0,-2.4848986954990377e-07,-2.593430676755011e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.24,685.6582361641881,0.0,6.593396649856905e-06,0.0,1.740510054957372e-07,0.0,4.11,0.0,-1.6333213429797836e-07,0.0,-1.002848650832152e-08,0.0,-2.4820011049779744e-07,-2.5912600371298916e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.26,685.740436164188,0.0,6.5758240465305924e-06,0.0,1.738497067209453e-07,0.0,4.11,0.0,-1.6328053372818935e-07,0.0,-1.0064938739594545e-08,0.0,-2.479093286408652e-07,-2.589074858486853e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.28,685.822636164188,0.0,6.558269047994835e-06,0.0,1.7364768408635386e-07,0.0,4.11,0.0,-1.632276321648049e-07,0.0,-1.010113172957138e-08,0.0,-2.476175313316781e-07,-2.586875227045289e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.3,685.9048361641879,0.0,6.540731739643274e-06,0.0,1.7344494276016363e-07,0.0,4.11,0.0,-1.6317343598314436e-07,0.0,-1.0137066309511409e-08,0.0,-2.473247258968342e-07,-2.584661228770719e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.32,685.9870361641879,0.0,6.523212206317551e-06,0.0,1.7324148789397676e-07,0.0,4.11,0.0,-1.631179515418825e-07,0.0,-1.017274330934356e-08,0.0,-2.4703091964185166e-07,-2.582432949374671e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.34,686.0692361641878,0.0,6.505710532309005e-06,0.0,1.7303732462282338e-07,0.0,4.11,0.0,-1.6306118518306456e-07,0.0,-1.0208163557668616e-08,0.0,-2.467361198512346e-07,-2.580190474315548e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.36,686.1514361641878,0.0,6.488226801360367e-06,0.0,1.7283245806518823e-07,0.0,4.11,0.0,-1.6300314323212185e-07,0.0,-1.024332788175742e-08,0.0,-2.4644033378366415e-07,-2.5779338887994837e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.38,686.2336361641877,0.0,6.47076109666745e-06,0.0,1.7262689332303733e-07,0.0,4.11,0.0,-1.6294383199788772e-07,0.0,-1.027823710754528e-08,0.0,-2.4614356867201596e-07,-2.575663277780227e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.4,686.3158361641877,0.0,6.453313500880845e-06,0.0,1.7242063548184473e-07,0.0,4.11,0.0,-1.6288325777261345e-07,0.0,-1.0312892059630047e-08,0.0,-2.458458317282538e-07,-2.5733787259590256e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
168.42000000000002,686.3980361641876,0.0,6.435884096107597e-06,0.0,1.7221368961061927e-07,0.0,4.11,0.0,-1.6282142683198372e-07,0.0,-1.0347293561273602e-08,0.0,-2.4554713013862027e-07,-2.571080317785496e-07,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
